Zaman (UTC)	Antalya_AllAngle_SC_mean	Antalya_AllAngle_SF_mean	Antalya_NearNadir_SC_mean	Antalya_NearNadir_SF_mean	Antalya_OffNadir_SC_mean	Antalya_OffNadir_SF_mean	DAG_AllAngle_SC_11x11_mean	DAG_AllAngle_SC_1x1_mean	DAG_AllAngle_SC_21x21_mean	DAG_AllAngle_SC_3x3_mean	DAG_AllAngle_SC_5x5_mean	DAG_AllAngle_SC_7x7_mean	DAG_AllAngle_SC_9x9_mean	DAG_AllAngle_SF_11x11_mean	DAG_AllAngle_SF_1x1_mean	DAG_AllAngle_SF_21x21_mean	DAG_AllAngle_SF_3x3_mean	DAG_AllAngle_SF_5x5_mean	DAG_AllAngle_SF_7x7_mean	DAG_AllAngle_SF_9x9_mean	DAG_NearNadir_SC_11x11_mean	DAG_NearNadir_SC_1x1_mean	DAG_NearNadir_SC_21x21_mean	DAG_NearNadir_SC_3x3_mean	DAG_NearNadir_SC_5x5_mean	DAG_NearNadir_SC_7x7_mean	DAG_NearNadir_SC_9x9_mean	DAG_NearNadir_SF_11x11_mean	DAG_NearNadir_SF_1x1_mean	DAG_NearNadir_SF_21x21_mean	DAG_NearNadir_SF_3x3_mean	DAG_NearNadir_SF_5x5_mean	DAG_NearNadir_SF_7x7_mean	DAG_NearNadir_SF_9x9_mean	DAG_OffNadir_SC_11x11_mean	DAG_OffNadir_SC_1x1_mean	DAG_OffNadir_SC_21x21_mean	DAG_OffNadir_SC_3x3_mean	DAG_OffNadir_SC_5x5_mean	DAG_OffNadir_SC_7x7_mean	DAG_OffNadir_SC_9x9_mean	DAG_OffNadir_SF_11x11_mean	DAG_OffNadir_SF_1x1_mean	DAG_OffNadir_SF_21x21_mean	DAG_OffNadir_SF_3x3_mean	DAG_OffNadir_SF_5x5_mean	DAG_OffNadir_SF_7x7_mean	DAG_OffNadir_SF_9x9_mean	Erzurum_AllAngle_SC_mean	Erzurum_AllAngle_SF_mean	Erzurum_NearNadir_SC_mean	Erzurum_NearNadir_SF_mean	Erzurum_OffNadir_SC_mean	Erzurum_OffNadir_SF_mean	TUG_AllAngle_SC_11x11_mean	TUG_AllAngle_SC_1x1_mean	TUG_AllAngle_SC_21x21_mean	TUG_AllAngle_SC_3x3_mean	TUG_AllAngle_SC_5x5_mean	TUG_AllAngle_SC_7x7_mean	TUG_AllAngle_SC_9x9_mean	TUG_AllAngle_SF_11x11_mean	TUG_AllAngle_SF_1x1_mean	TUG_AllAngle_SF_21x21_mean	TUG_AllAngle_SF_3x3_mean	TUG_AllAngle_SF_5x5_mean	TUG_AllAngle_SF_7x7_mean	TUG_AllAngle_SF_9x9_mean	TUG_NearNadir_SC_11x11_mean	TUG_NearNadir_SC_1x1_mean	TUG_NearNadir_SC_21x21_mean	TUG_NearNadir_SC_3x3_mean	TUG_NearNadir_SC_5x5_mean	TUG_NearNadir_SC_7x7_mean	TUG_NearNadir_SC_9x9_mean	TUG_NearNadir_SF_11x11_mean	TUG_NearNadir_SF_1x1_mean	TUG_NearNadir_SF_21x21_mean	TUG_NearNadir_SF_3x3_mean	TUG_NearNadir_SF_5x5_mean	TUG_NearNadir_SF_7x7_mean	TUG_NearNadir_SF_9x9_mean	TUG_OffNadir_SC_11x11_mean	TUG_OffNadir_SC_1x1_mean	TUG_OffNadir_SC_21x21_mean	TUG_OffNadir_SC_3x3_mean	TUG_OffNadir_SC_5x5_mean	TUG_OffNadir_SC_7x7_mean	TUG_OffNadir_SC_9x9_mean	TUG_OffNadir_SF_11x11_mean	TUG_OffNadir_SF_1x1_mean	TUG_OffNadir_SF_21x21_mean	TUG_OffNadir_SF_3x3_mean	TUG_OffNadir_SF_5x5_mean	TUG_OffNadir_SF_7x7_mean	TUG_OffNadir_SF_9x9_mean	Turkiye_AllAngle_SC_mean	Turkiye_AllAngle_SF_mean	Turkiye_NearNadir_SC_mean	Turkiye_NearNadir_SF_mean	Turkiye_OffNadir_SC_mean	Turkiye_OffNadir_SF_mean
2023-02-01	2.520716	2.602342	2.487188	2.363720	2.518931	2.755325	0.873793	0.814431	1.026477	0.882690	0.861661	0.848642	0.862391	0.648381	0.773715	0.730069	0.703791	0.694296	0.643064	0.639163	0.650824	0.756444	0.909686	0.601504	0.656701	0.604872	0.609502	0.644160	0.773715	0.734977	0.703791	0.672632	0.631403	0.631971	0.658659	0.773715	0.772057	0.703791	0.672632	0.631403	0.637511	0.653687	0.773715	0.739524	0.703791	0.694296	0.644473	0.646203	1.647993	1.063472	1.546570	1.053957	1.417783	1.087833	0.645540	1.218646		0.695999	0.661134	0.641626	0.649353	0.372488	0.000000		0.311619	0.302767	0.299618	0.328208	0.407150	0.000000		0.296206	0.250608	0.268763	0.400367	0.337480	0.000000		0.311619	0.290553	0.293386	0.324338	0.484311	0.000000		0.296206	0.374305	0.377881	0.441191	0.335102	0.000000		0.296206	0.285004	0.290555	0.318922	2.121151	2.008269	2.057945	1.774280	1.926968	2.068136
2023-03-01	2.401130	2.349071	2.387604	1.983298	2.389855	2.433079	0.223921	0.576880	0.320061	0.213712	0.119683	0.197092	0.229354	0.743695	0.886225	0.740105	0.811510	0.789403	0.747175	0.754621	0.716513	0.886225	0.761153	0.811510	0.754304	0.729267	0.727906	0.716513	0.886225	0.724405	0.811510	0.754304	0.729267	0.727906	0.623043	0.886225	0.694576	0.811510	0.701457	0.639177	0.619227	0.735795	0.886225	0.724380	0.811510	0.789403	0.747175	0.745588	0.667533	0.661024	0.774760	0.753001	0.793850	0.670759	0.144942	0.000000	0.141942	0.000000	0.040950	0.035272	0.081582	0.576048	0.000000	0.467786	0.657889	0.589536	0.586391	0.580190	0.209093	0.605130	0.169808	0.191227	0.171851	0.158324	0.179059	0.128706	0.000000	0.135945	0.000000	0.044329	0.077973	0.107688	0.234126	0.605130	0.188277	0.264531	0.228698	0.188607	0.191559	0.570750	0.661256	0.405553	0.728338	0.628262	0.613277	0.605818	1.664864	1.599810	1.662724	1.435878	1.671839	1.712553
2023-04-01	2.488714	2.494943	2.485107	2.420869	2.483208	2.586438	0.752817	0.590791	0.641612	0.830180	0.827789	0.808813	0.773246	0.669385	1.171680	0.632311	0.650174	0.569982	0.623462	0.653262	0.447558	0.668690	0.426947	0.649688	0.586170	0.502219	0.478701	0.475161	0.669426	0.415094	0.594368	0.489395	0.465293	0.479857	0.452662	0.668690	0.498203	0.600511	0.446188	0.402117	0.420602	0.536471	0.668690	0.639480	0.600511	0.471474	0.448792	0.497524	0.605461	0.636044	0.561898	0.467908	0.570500	0.843201	0.113130	0.000000	0.118822	0.083577	0.052000	0.064762	0.081608	0.212694	0.000000	0.186127	0.192966	0.185575	0.200174	0.212031	0.121085	0.000000	0.111081	0.000000	0.042825	0.059041	0.093491	0.190926	0.000000	0.171853	0.000000	0.076477	0.116964	0.173228	0.121085	0.000000	0.104456	0.000000	0.042825	0.059041	0.093491	0.153423	0.000000	0.171948	0.115898	0.061973	0.064491	0.117314	1.615429	1.663664	1.604473	1.417271	1.605467	1.797020
2023-05-01	2.588624	2.585963	2.581205	2.408577	2.580343	2.641182	0.412125	0.621850	0.431870	0.502729	0.477701	0.457952	0.442237	0.646871	0.724124	0.614389	0.748168	0.748296	0.680758	0.664114	0.408262	0.732671	0.450342	0.599764	0.449391	0.463435	0.437478	0.502896	0.617574	0.479522	0.711932	0.647758	0.592982	0.512257	0.420136	0.609165	0.432982	0.602697	0.541198	0.521945	0.457203	0.753890	0.964824	0.785974	0.903132	0.787016	0.762592	0.759428	0.580315	0.614200	0.565860	0.577696	0.564386	0.792113	0.091321	0.000000	0.135237	0.000000	0.000000	0.035615	0.065021	0.471344	0.862321	0.444407	0.725733	0.612974	0.544355	0.512169	0.087144	0.000000	0.131637	0.000000	0.000000	0.035615	0.058781	0.161778	0.000000	0.159860	0.192803	0.173444	0.126593	0.144257	0.102560	0.000000	0.131847	0.000000	0.000000	0.035615	0.073300	0.735927	0.630508	0.716968	0.681135	0.686961	0.690442	0.720859	1.685991	1.697537	1.678670	1.614397	1.678434	1.862726
2023-06-01	2.798760	2.881785	2.798246	2.536770	2.799565	2.990125	0.342186	0.583529	0.383596	0.572576	0.468049	0.367474	0.332091	0.379591	0.604019	0.460351	0.546386	0.436895	0.387237	0.363669	0.290780	0.519268	0.359343	0.547355	0.306519	0.254539	0.266810	0.281590	0.659458	0.332082	0.500692	0.364851	0.312570	0.268571	0.290780	0.519268	0.359343	0.547355	0.306519	0.254539	0.266810	0.656184	0.532591	0.743723	0.678085	0.614198	0.588059	0.631606	0.576850	0.626755	0.566754	0.572883	0.565417	0.999273	0.442341	0.000000	0.528617	0.236736	0.300170	0.388248	0.393945	0.761005	0.794664	0.809721	0.873172	0.770448	0.732578	0.738422	0.431864	0.000000	0.511912	0.236736	0.298289	0.375242	0.383286	0.228274	0.000000	0.268110	0.231674	0.236105	0.225143	0.197305	0.431864	0.000000	0.513152	0.236736	0.298289	0.375242	0.383286	0.818690	0.716440	0.887124	0.712102	0.757504	0.753029	0.786074	1.766442	1.841632	1.763430	1.680025	1.763436	2.065615
2023-07-01	2.609318	2.611833	2.609211	2.486076	2.609042	2.641562	0.137408	0.000000	0.262622	0.055597	0.082180	0.106064	0.123529	0.153181	0.000000	0.279353	0.000000	0.041915	0.105870	0.136997	0.137408	0.000000	0.262622	0.055597	0.082180	0.106064	0.123529	0.042903	0.000000	0.182885	0.000000	0.021683	0.031870	0.031902	0.137408	0.000000	0.262622	0.055597	0.082180	0.106064	0.123529	0.377831	0.611259	0.457742	0.410537	0.408879	0.423844	0.425625	0.563203	0.576955	0.562157	0.536421	0.562129	0.760666	0.339233	0.542454	0.403399	0.302454	0.390442	0.328832	0.327448	0.466904	0.760017	0.475679	0.646657	0.571853	0.495783	0.467938	0.339233	0.542454	0.401417	0.302454	0.390442	0.328832	0.327448	0.167339	0.000000	0.191017	0.059145	0.122610	0.062556	0.107453	0.339233	0.542454	0.401729	0.302454	0.390442	0.328832	0.327448	0.456540	0.620082	0.496112	0.536342	0.498814	0.495307	0.455562	1.727323	1.748501	1.726413	1.645647	1.726292	1.923903
2023-08-01	2.504079	2.472887	2.504276	2.366314	2.504589	2.532734	0.125485	0.534595	0.228200	0.116151	0.041814	0.063036	0.108515	0.175769	0.548492	0.258871	0.292612	0.125478	0.138632	0.161835	0.125485	0.534595	0.228200	0.116151	0.041814	0.063036	0.108515	0.000000	0.000000	0.075285	0.000000	0.000000	0.000000	0.000000	0.125485	0.534595	0.228200	0.116151	0.041814	0.063036	0.108515	0.629642	0.588295	0.707071	0.639933	0.590593	0.605832	0.615957	0.555407	0.574436	0.554739	0.497636	0.554742	0.941414	0.211537	0.519977	0.323905	0.057775	0.061312	0.108246	0.151237	0.213318	0.512387	0.333915	0.056932	0.061118	0.108234	0.153605	0.211537	0.519977	0.328621	0.057775	0.061312	0.108246	0.151237	0.130116	0.000000	0.232783	0.059312	0.062850	0.063577	0.097124	0.211537	0.519977	0.328463	0.057775	0.061312	0.108246	0.151237	0.277660	0.502759	0.368032	0.169392	0.149934	0.201638	0.252572	1.659295	1.642826	1.659035	1.537455	1.659158	1.828599
2023-09-01	2.436781	2.430264	2.432854	2.291876	2.432901	2.477500	0.085205	0.000000	0.185824	0.113991	0.041037	0.031359	0.072280	0.118896	0.000000	0.207964	0.119511	0.043024	0.033087	0.094344	0.085205	0.000000	0.185824	0.113991	0.041037	0.031359	0.072280	0.009656	0.000000	0.073892	0.000000	0.000000	0.000000	0.000000	0.094158	0.000000	0.192047	0.113991	0.041037	0.031359	0.072280	0.227298	0.550345	0.265074	0.241759	0.130710	0.164693	0.197354	0.532355	0.541123	0.532263	0.504767	0.532357	0.628428	0.110919	0.545270	0.209724	0.060586	0.021811	0.021384	0.068074	0.244785	0.784556	0.280498	0.206373	0.185102	0.166035	0.205413	0.110919	0.545270	0.210878	0.060586	0.021811	0.021384	0.068074	0.072668	0.545270	0.130945	0.060586	0.021811	0.021542	0.027273	0.110919	0.545270	0.210878	0.060586	0.021811	0.021384	0.068074	0.171658	0.514740	0.223711	0.057193	0.069791	0.077419	0.127516	1.641544	1.647919	1.639960	1.498998	1.639861	1.795736
2023-10-01	2.625946	2.658691	2.626702	2.365093	2.627505	2.734191	0.141261	0.000000	0.196385	0.000000	0.082181	0.085388	0.123826	0.286400	0.000000	0.308431	0.281953	0.297024	0.277420	0.281819	0.126296	0.000000	0.178985	0.000000	0.082181	0.085388	0.116201	0.068324	0.000000	0.145760	0.000000	0.040803	0.020818	0.052216	0.126296	0.000000	0.178985	0.000000	0.082181	0.085388	0.116201	0.447073	0.000000	0.454563	0.440581	0.461741	0.422971	0.427142	0.529568	0.586064	0.528467	0.516061	0.528455	0.765405	0.331083	0.662199	0.444999	0.480041	0.389460	0.313038	0.324316	0.606980	0.885733	0.650243	0.809663	0.705511	0.613834	0.622436	0.331083	0.662199	0.444999	0.480041	0.389460	0.313038	0.324316	0.171507	0.572173	0.175029	0.251577	0.178801	0.137123	0.145676	0.331083	0.662199	0.444999	0.480041	0.389460	0.313038	0.324316	0.524487	0.901229	0.562198	0.627214	0.539970	0.507621	0.524384	1.697179	1.762455	1.696900	1.551862	1.696936	1.913008
2023-11-01	2.694350	2.732947	2.703648	2.405125	2.711396	2.841012	0.329670	0.000000	0.573200	0.072014	0.329354	0.289737	0.326061	0.805462	0.937925	0.809033	0.814344	0.810042	0.801233	0.800364	0.388250	0.545875	0.421313	0.433160	0.464060	0.412491	0.391443	0.386893	0.557300	0.352022	0.493063	0.438346	0.352996	0.390419	0.329628	0.545875	0.338750	0.427603	0.425196	0.367515	0.352079	0.958271	1.224437	0.966240	1.076200	1.020929	0.983831	0.966584	1.100308	1.048607	0.737180	0.596722	0.653528	1.217336	0.501338	0.604989	0.532674	0.624583	0.505755	0.500877	0.494669	0.695450	0.672588	0.727559	0.729418	0.691347	0.695468	0.682749	0.501338	0.604989	0.535366	0.624583	0.505755	0.500877	0.494669	0.168722	0.537426	0.209609	0.332732	0.249618	0.188695	0.167635	0.501338	0.604989	0.535366	0.624583	0.505755	0.500877	0.494669	0.727255	0.796371	0.764546	0.769743	0.743311	0.734058	0.713453	1.781967	1.908636	1.757747	1.594343	1.762651	2.044292
2023-12-01	2.247589	2.104984	2.233396	2.194966	2.230008	2.068072	0.301202	0.555137	0.366506	0.507560	0.393527	0.292648	0.294770	0.610078	0.626089	0.668044	0.650039	0.684600	0.595104	0.616432	0.198488	0.000000	0.258729	0.163908	0.182442	0.157262	0.207489	0.295633	0.626089	0.316005	0.522386	0.441471	0.360455	0.306509	0.314672	0.579432	0.397899	0.446958	0.356390	0.309764	0.289870	0.509490	0.626089	0.524337	0.534159	0.560135	0.507285	0.523786	0.789618	0.767258	0.697360	0.653288	0.726258	0.819258	0.098201	0.000000	0.125147	0.156788	0.076968	0.072374	0.070722	0.363556	0.641999	0.350441	0.543261	0.484746	0.401885	0.341117	0.085797	0.000000	0.111313	0.117919	0.062976	0.055022	0.052193	0.113418	0.000000	0.160450	0.000000	0.050695	0.052903	0.059057	0.104780	0.000000	0.119099	0.117919	0.062976	0.066933	0.064406	0.366562	0.000000	0.339545	0.473063	0.463107	0.370753	0.345149	1.532867	1.437921	1.510495	1.397968	1.511479	1.529111
2024-01-01	2.246931	2.271218	2.217175	2.101513	2.215456	2.261875	0.633482	1.067860	0.658833	0.723571	0.627016	0.621129	0.617761	0.412878	0.675315	0.431147	0.561181	0.482604	0.458767	0.417097	0.513088	0.675315	0.612052	0.464987	0.403716	0.469096	0.488788	0.412878	0.675315	0.431549	0.561181	0.482604	0.458767	0.417097	0.444808	0.675315	0.451749	0.561181	0.485688	0.464969	0.434329	0.412878	0.675315	0.431549	0.561181	0.482604	0.458767	0.417097	1.184158	0.809673	1.535749	0.711524	0.674574	0.788523	0.545868	0.761535	0.468910	0.543614	0.446963	0.507317	0.535144	0.406250	0.571809	0.344389	0.694001	0.694150	0.536163	0.450149	0.290840	0.000000	0.211788	0.126507	0.156330	0.151689	0.255194	0.128939	0.000000	0.184742	0.126507	0.155612	0.127794	0.128811	0.185494	0.000000	0.175992	0.185332	0.177507	0.162494	0.158600	0.316444	0.000000	0.265993	0.307319	0.425117	0.346397	0.309501	1.703979	1.744217	1.701821	1.517220	1.568864	1.786845
2024-02-01	2.323005	2.265130	2.283236	2.245499	2.280225	2.237215	0.436208	0.515285	0.531379	0.154351	0.314749	0.359072	0.409855	0.728372	0.662728	0.664577	0.770820	0.794587	0.801851	0.763840	0.221739	0.670383	0.414557	0.251337	0.195535	0.198315	0.212258	0.649423	0.662728	0.610180	0.772863	0.737814	0.688057	0.668277	0.536008	0.000000	0.634872	0.055889	0.311277	0.395885	0.502407	0.568265	0.662728	0.597631	0.575508	0.598279	0.596873	0.582212	1.073394	0.633064	1.152294	0.610009	0.691447	0.664248	0.457487	1.607871	0.402833	0.842422	0.671630	0.549431	0.512229	0.362261	0.000000	0.265517	0.684242	0.512178	0.394822	0.360768	0.181291	0.531093	0.158245	0.374486	0.226773	0.149922	0.160982	0.276541	0.531093	0.278988	0.374486	0.272011	0.207532	0.249203	0.194024	0.531093	0.162977	0.374486	0.246975	0.160229	0.166172	0.240656	0.523196	0.172813	0.375825	0.415349	0.258332	0.241198	1.673077	1.493409	1.616534	1.509055	1.552040	1.518544
2024-03-01	2.442260	2.420473	2.426172	2.293345	2.425580	2.509411	0.454550	0.695353	0.455975	0.630172	0.582383	0.495030	0.479975	0.604915	0.546253	0.523205	0.616864	0.571085	0.637522	0.630516	0.400971	0.513049	0.566972	0.597518	0.542531	0.426494	0.396332	0.576695	0.546253	0.474276	0.616864	0.562078	0.624286	0.616515	0.550648	0.670641	0.629264	0.483464	0.551424	0.523938	0.540255	0.494128	0.546253	0.517201	0.562335	0.560320	0.518752	0.519754	0.737517	0.623057	0.573857	0.553542	0.629285	0.687807	0.148011	0.691353		0.218287	0.185200	0.104764	0.122480	0.255725	0.934079		0.591774	0.365584	0.266813	0.258401	0.155559	0.691353		0.377579	0.249052	0.137341	0.132162	0.143126	0.691353		0.331145	0.252098	0.166386	0.137265	0.152111	0.691353		0.331227	0.232365	0.128827	0.127012	0.229471	0.700370		0.451113	0.284448	0.236582	0.233116	1.597371	1.576304	1.575078	1.512898	1.578302	1.711853
2024-04-01	2.553034	2.538583	2.548597	2.535658	2.548635	2.554564	0.351655	0.813217	0.356692	0.522633	0.484913	0.429984	0.380963	0.275283	0.620625	0.241601	0.370940	0.304034	0.297549	0.303031	0.226300	0.543314	0.217126	0.300971	0.188323	0.225699	0.223060	0.150245	0.543314	0.124411	0.360949	0.240777	0.205532	0.168168	0.285901	0.543314	0.288047	0.372724	0.335610	0.293557	0.264299	0.370178	0.578740	0.363640	0.366286	0.321851	0.339951	0.351916	0.659328	0.520053	0.530143	0.471486	0.525053	0.656822	0.102311	0.000000	0.132095	0.063164	0.048404	0.024696	0.072501	0.154561	0.566022	0.194242	0.139241	0.093012	0.071046	0.121145	0.101946	0.000000	0.131995	0.063164	0.046636	0.023794	0.071956	0.120522	0.000000	0.127969	0.063164	0.046636	0.023794	0.098153	0.101946	0.000000	0.131995	0.063164	0.046636	0.023794	0.071956	0.185618	0.000000	0.236416	0.000000	0.115335	0.131983	0.146313	1.680509	1.679750	1.651822	1.585593	1.653000	1.815181
2024-05-01	2.409822	2.331667	2.405423	2.260674	2.405424	2.359409	0.066305	0.000000	0.076576	0.360314	0.232719	0.140833	0.092095	0.004877	0.000000	0.021190	0.000000	0.000000	0.000000	0.007286	0.049249	0.000000	0.058441	0.243403	0.170562	0.110209	0.073569	0.008916	0.000000	0.016368	0.000000	0.020743	0.010583	0.006402	0.048719	0.514413	0.045433	0.351251	0.215332	0.120306	0.072778	0.033156	0.000000	0.052326	0.193845	0.115395	0.058875	0.035616	0.478783	0.397485	0.467533	0.405153	0.467013	0.443713	0.183832	0.000000	0.145211	0.000000	0.094273	0.107865	0.139632	0.070613	0.000000	0.085182	0.000000	0.000000	0.000000	0.045865	0.067942	0.000000	0.077127	0.000000	0.000000	0.000000	0.037214	0.059883	0.000000	0.075425	0.000000	0.000000	0.000000	0.040108	0.067942	0.000000	0.077127	0.000000	0.000000	0.000000	0.037214	0.079739	0.000000	0.094539	0.000000	0.000000	0.032732	0.060050	1.513420	1.420726	1.508974	1.366905	1.508915	1.533007
2024-06-01	2.208794	2.172852	2.208678	2.154412	2.208669	2.164717	0.000000	0.000000	0.019080	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.025069	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.019080	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.021047	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.019080	0.000000	0.000000	0.000000	0.000000	0.012862	0.000000	0.048550	0.000000	0.000000	0.000000	0.000000	0.417114	0.399674	0.417070	0.385687	0.417063	0.462853	0.027659	0.000000	0.061165	0.000000	0.000000	0.000000	0.000000	0.025432	0.000000	0.073709	0.000000	0.000000	0.000000	0.000000	0.027659	0.000000	0.061165	0.000000	0.000000	0.000000	0.000000	0.019342	0.000000	0.078710	0.000000	0.000000	0.000000	0.000000	0.027659	0.000000	0.061165	0.000000	0.000000	0.000000	0.000000	0.017564	0.000000	0.046249	0.000000	0.000000	0.000000	0.000000	1.367524	1.309224	1.367425	1.300996	1.367422	1.374473
2024-07-01	2.179701	2.177356	2.179597	2.226331	2.179679	2.231219	0.000000	0.000000	0.011633	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.016805	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.011633	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.011449	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.011633	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.014645	0.000000	0.000000	0.000000	0.000000	0.387376	0.376954	0.386834	0.395087	0.386811	0.396590	0.031492	0.000000	0.077116	0.000000	0.000000	0.000000	0.007002	0.047162	0.000000	0.096449	0.000000	0.000000	0.000000	0.022461	0.031492	0.000000	0.077116	0.000000	0.000000	0.000000	0.007002	0.025248	0.000000	0.073177	0.000000	0.000000	0.000000	0.014587	0.031492	0.000000	0.077116	0.000000	0.000000	0.000000	0.007002	0.058126	0.000000	0.121897	0.000000	0.000000	0.000000	0.032314	1.328799	1.308806	1.327860	1.334732	1.327368	1.369869
2024-08-01	2.671734	2.677765	2.668815	2.616530	2.669190	2.725250	0.031771	0.532490	0.083447	0.119694	0.043090	0.021985	0.033464	0.032250	0.538842	0.090651	0.120400	0.043344	0.022114	0.034064	0.031771	0.532490	0.083447	0.119694	0.043090	0.021985	0.033464	0.000000	0.000000	0.049016	0.000000	0.000000	0.000000	0.000000	0.031771	0.532490	0.083447	0.119694	0.043090	0.021985	0.033464	0.334790	0.752697	0.344080	0.527354	0.456643	0.382290	0.340248	0.514705	0.531938	0.514990	0.490737	0.515233	0.675082	0.204017	0.000000	0.300949	0.055760	0.103712	0.141969	0.161992	0.257771	0.000000	0.351424	0.304226	0.237315	0.248545	0.246594	0.180794	0.000000	0.262522	0.055760	0.061172	0.120162	0.147912	0.210447	0.000000	0.252803	0.145848	0.154467	0.123745	0.181930	0.180794	0.000000	0.262522	0.055760	0.061172	0.120162	0.147912	0.370220	0.000000	0.411770	0.125461	0.194212	0.296935	0.340066	1.701006	1.733434	1.700631	1.678374	1.701120	1.840483
2024-09-01	2.707778	2.695543	2.708353	2.513596	2.708638	2.795737	0.034495	0.532663	0.063429	0.229040	0.104748	0.064208	0.038842	0.094503	0.721150	0.110129	0.427944	0.284954	0.167669	0.101429	0.034495	0.532663	0.063429	0.229040	0.104748	0.064208	0.038842	0.021823	0.543856	0.052399	0.235472	0.105625	0.053890	0.032600	0.034495	0.532663	0.063429	0.229040	0.104748	0.064208	0.038842	0.304816	0.919622	0.303392	0.579877	0.456804	0.400887	0.341328	0.494612	0.514106	0.493901	0.482030	0.493941	0.632201	0.131783	0.000000	0.247513	0.000000	0.040219	0.042513	0.090706	0.299684	0.000000	0.392226	0.176082	0.216317	0.238131	0.267453	0.131783	0.000000	0.240961	0.000000	0.040219	0.042513	0.090706	0.050085	0.000000	0.161429	0.000000	0.031979	0.045292	0.038731	0.131783	0.000000	0.246418	0.000000	0.040219	0.042513	0.090706	0.342735	0.000000	0.459985	0.057018	0.137944	0.239005	0.315999	1.734175	1.763933	1.734367	1.645160	1.734467	1.900967
2024-10-01	2.690960	2.680241	2.691131	2.550761	2.691215	2.820293	0.367766	0.722196	0.222387	0.483770	0.491986	0.424408	0.391653	0.282614	0.700027	0.311740	0.602686	0.528871	0.314304	0.289959	0.240415	0.000000	0.212921	0.076022	0.185965	0.187697	0.217703	0.022566	0.000000	0.086819	0.116118	0.041802	0.021328	0.019101	0.220948	0.513039	0.139577	0.556140	0.432504	0.377460	0.289936	0.715436	1.372407	0.732017	1.016559	0.879480	0.782415	0.736774	0.516043	0.552260	0.508201	0.483771	0.505059	0.946781	0.150131	0.000000	0.232563	0.000000	0.045885	0.072232	0.114989	0.209657	0.510107	0.287818	0.117396	0.158282	0.155164	0.174990	0.150131	0.000000	0.234811	0.000000	0.045885	0.072232	0.114989	0.071476	0.000000	0.157648	0.000000	0.000000	0.023724	0.059041	0.150131	0.000000	0.234811	0.000000	0.045885	0.072232	0.114989	0.273414	0.000000	0.406273	0.189627	0.194240	0.196942	0.236040	1.701303	1.721093	1.697448	1.572954	1.696519	1.958501
2024-11-01	2.608294	2.594076	2.591971	2.475289	2.589537	2.847630	0.898597	1.420383	1.057692	1.039984	1.023214	0.944378	0.924736	0.766813	0.880715	0.762561	0.857495	0.772322	0.764730	0.767959	1.757253	2.954967	1.723769	1.516399	2.082532	2.010095	1.917193	0.538505	0.729913	0.674784	1.104825	0.711272	0.555163	0.550286	0.613780	1.179659	0.507278	0.815849	0.857689	0.714503	0.664630	0.757971	0.744353	0.745236	0.831078	0.762257	0.750858	0.752967	1.912873	0.814147	0.880088	0.680648	0.637988	0.900182	0.112155	0.000000	0.161111	0.000000	0.000000	0.043731	0.077064	0.222349	0.504069	0.281503	0.297644	0.151802	0.158829	0.177981	0.112155	0.000000	0.161111	0.000000	0.000000	0.043731	0.077064	0.072685	0.000000	0.117960	0.131424	0.047313	0.045006	0.071606	0.112648	0.000000	0.161246	0.000000	0.000000	0.043731	0.077064	0.438095	0.538829	0.508283	0.256727	0.166857	0.272292	0.394003	2.098558	1.870320	1.881815	1.679977	1.764463	2.118873
2024-12-01	2.587904	2.411046	2.538701	2.501008	2.509372	2.515457	0.831740	1.974861	0.820385	1.319321	1.058675	0.934692	0.869014	0.568910	1.051512	0.529948	0.919085	0.761501	0.636684	0.605737	1.310837	3.322864	1.288233	2.358199	1.648845	1.384561	1.267202	0.562616	1.051512	0.507475	0.834463	0.731037	0.621141	0.596335	0.527897	0.739384	0.527875	0.834470	0.738546	0.643963	0.596843	0.562616	1.051512	0.508020	0.834463	0.731037	0.621141	0.596335	1.256754	0.929161	1.653257	0.903571	1.073340	0.914778	0.115327	0.000000	0.266901	0.061651	0.044035	0.050889	0.091561	0.442893	0.599688	0.338929	0.648998	0.458770	0.408418	0.449974	0.091197	0.000000	0.198433	0.000000	0.021193	0.029188	0.063902	0.335994	0.000000	0.265573	0.243830	0.087779	0.248540	0.321357	0.079377	0.000000	0.123736	0.000000	0.000000	0.000000	0.046245	0.339144	0.573148	0.316562	0.391899	0.269323	0.266167	0.332578	1.793808	1.694989	1.793112	1.605899	1.717319	1.774687
